peak_hz,fwhm_hz,fractional_bandwidth,left_hz,right_hz,peak_power_fraction,background_psd,peak_to_background,frequency_bin_hz,prominent_peak_count,flags,event,channel,utc,file,record,pc1,dust,saturated
150000.0,625.1506613419915,0.0041676710756132765,149688.20407942164,150313.35474076364,0.6356350414506148,3.0505487787614483e-09,22229.679892031818,468.75,1,resolution_limited; near_known_line_grid,3182,SCM5,2025-03-25T07:00:54.417505000,psp_fld_l2_tds_wf_20250325_v00.cdf,43,-0.3819567921765615,False,False
51093.75,874.7480040635346,0.017120450232436153,50841.540470807704,51716.28847487124,0.22501615550433418,2.3755316655771807e-08,2034.1707472570035,468.75,4,resolution_limited; multiple_prominent_peaks,3183,V2,2025-03-25T07:00:57.246592000,psp_fld_l2_tds_wf_20250325_v00.cdf,44,-0.5834174676942906,False,False
51093.75,861.0671683784894,0.01685269075725484,50841.404493246766,51702.471661625255,0.5094462239560706,3.1350817343204276e-08,6201.811623368828,468.75,1,resolution_limited,3183,V4,2025-03-25T07:00:57.246592000,psp_fld_l2_tds_wf_20250325_v00.cdf,44,-0.5834174676942906,False,False
750000.0,626.3360711452551,0.0008351147615270068,749686.7415978182,750313.0776689635,0.2206071977522669,2.312885060502942e-08,6014.09994025451,468.75,2,resolution_limited; multiple_prominent_peaks; near_known_line_grid,3183,V1V2,2025-03-25T07:00:57.246592000,psp_fld_l2_tds_wf_20250325_v00.cdf,44,-0.5834174676942906,False,False
51093.75,859.1732830556793,0.016815623888551522,50840.76224524012,51699.9355282958,0.5595025755774381,5.419403581272079e-08,10932.305621854834,468.75,1,resolution_limited,3183,V3V4,2025-03-25T07:00:57.246592000,psp_fld_l2_tds_wf_20250325_v00.cdf,44,-0.5834174676942906,False,False
150000.0,625.1967315674992,0.004167978210449995,149687.95749139827,150313.15422296576,0.6362538280901707,2.917973996065149e-09,18764.13800202948,468.75,1,resolution_limited; near_known_line_grid,3183,SCM5,2025-03-25T07:00:57.246592000,psp_fld_l2_tds_wf_20250325_v00.cdf,44,-0.5834174676942906,False,False
19687.5,865.9594063980294,0.04398523969005864,19075.631311667574,19941.590718065603,0.1902564751004297,8.319546376249507e-08,620.096227872267,468.75,4,resolution_limited; multiple_prominent_peaks,3184,V2,2025-03-25T07:00:57.319269000,psp_fld_l2_tds_wf_20250325_v00.cdf,45,-0.2401968856558218,False,False
19687.5,893.5156219887467,0.045384920481968086,19046.753866294035,19940.269488282782,0.3513191867154394,9.290053983136971e-08,1261.0682717296663,468.75,2,resolution_limited; multiple_prominent_peaks,3184,V4,2025-03-25T07:00:57.319269000,psp_fld_l2_tds_wf_20250325_v00.cdf,45,-0.2401968856558218,False,False
750000.0,624.4618632016936,0.0008326158176022581,749687.6076012169,750312.0694644186,0.18767992324364452,2.3291640193607782e-08,6085.486599874517,468.75,3,resolution_limited; multiple_prominent_peaks; near_known_line_grid,3184,V1V2,2025-03-25T07:00:57.319269000,psp_fld_l2_tds_wf_20250325_v00.cdf,45,-0.2401968856558218,False,False
19687.5,881.0124995417536,0.04474984124656527,19059.628069024708,19940.64056856646,0.43334271017783854,1.4330075631763593e-07,3331.3403045674136,468.75,2,resolution_limited; multiple_prominent_peaks,3184,V3V4,2025-03-25T07:00:57.319269000,psp_fld_l2_tds_wf_20250325_v00.cdf,45,-0.2401968856558218,False,False
150000.0,624.6933981015754,0.004164622654010503,149687.5846152516,150312.27801335318,0.6043784772397189,2.993725238535731e-09,9654.626825565221,468.75,1,resolution_limited; near_known_line_grid,3184,SCM5,2025-03-25T07:00:57.319269000,psp_fld_l2_tds_wf_20250325_v00.cdf,45,-0.2401968856558218,False,False
750000.0,625.0821735984646,0.0008334428981312861,749688.2936249117,750313.3757985102,0.1500571427359082,8.640012707924642e-09,5029.93528209504,468.75,4,resolution_limited; multiple_prominent_peaks; near_known_line_grid,3185,V2,2025-03-25T07:00:57.339091000,psp_fld_l2_tds_wf_20250325_v00.cdf,46,-0.19506827097603907,False,False
51562.5,638.2871707258018,0.012378902704985248,51214.63230571236,51852.91947643816,0.15157777831976532,2.425490721436162e-08,3125.43109756186,468.75,5,resolution_limited; multiple_prominent_peaks,3185,V4,2025-03-25T07:00:57.339091000,psp_fld_l2_tds_wf_20250325_v00.cdf,46,-0.19506827097603907,False,False
750000.0,623.8355672191828,0.0008317807562922438,749688.103751083,750311.9393183022,0.3035073038907658,2.3317566925893784e-08,6071.321345173939,468.75,1,resolution_limited; near_known_line_grid,3185,V1V2,2025-03-25T07:00:57.339091000,psp_fld_l2_tds_wf_20250325_v00.cdf,46,-0.19506827097603907,False,False
51562.5,636.9682128244458,0.012353322915383191,51217.478809457,51854.44702228145,0.17522205716770503,6.00880083186266e-08,4232.466431640986,468.75,4,resolution_limited; multiple_prominent_peaks,3185,V3V4,2025-03-25T07:00:57.339091000,psp_fld_l2_tds_wf_20250325_v00.cdf,46,-0.19506827097603907,False,False
150000.0,624.4006027692812,0.004162670685128542,149687.90926442237,150312.30986719165,0.5892465521227138,3.193739583885634e-09,7393.108710852706,468.75,1,resolution_limited; near_known_line_grid,3185,SCM5,2025-03-25T07:00:57.339091000,psp_fld_l2_tds_wf_20250325_v00.cdf,46,-0.19506827097603907,False,False
13125.0,642.240648119403,0.04893262080909737,12832.598186529425,13474.838834648828,0.21573637354903663,1.2125201174763283e-07,784.5733062547397,468.75,4,resolution_limited; multiple_prominent_peaks,3186,V2,2025-03-25T07:01:03.923717000,psp_fld_l2_tds_wf_20250325_v00.cdf,47,-0.39247290582257394,False,False
32343.75,658.7935435492145,0.02036849603243948,31975.001304449135,32633.79484799835,0.1355828032527354,5.092522928457465e-08,1023.962344436213,468.75,5,resolution_limited; multiple_prominent_peaks,3186,V4,2025-03-25T07:01:03.923717000,psp_fld_l2_tds_wf_20250325_v00.cdf,47,-0.39247290582257394,False,False
13125.0,639.6239872290298,0.04873325616983084,12833.65323692832,13473.27722415735,0.23836665002960156,1.2204955498673963e-07,1778.818606637126,468.75,3,resolution_limited; multiple_prominent_peaks,3186,V1V2,2025-03-25T07:01:03.923717000,psp_fld_l2_tds_wf_20250325_v00.cdf,47,-0.39247290582257394,False,False
32343.75,651.1084139312479,0.02013088816019317,31981.856884879195,32632.965298810443,0.16210840133922985,1.0404566638847887e-07,1900.5001901443777,468.75,5,resolution_limited; multiple_prominent_peaks,3186,V3V4,2025-03-25T07:01:03.923717000,psp_fld_l2_tds_wf_20250325_v00.cdf,47,-0.39247290582257394,False,False
150000.0,624.9518631290412,0.004166345754193608,149687.66266024712,150312.61452337616,0.6365761730100635,2.857599432262822e-09,25793.388586756104,468.75,1,resolution_limited; near_known_line_grid,3186,SCM5,2025-03-25T07:01:03.923717000,psp_fld_l2_tds_wf_20250325_v00.cdf,47,-0.39247290582257394,False,False
750000.0,622.6230569977779,0.0008301640759970372,749688.4237822688,750311.0468392665,0.16458856799697852,8.454558559270537e-09,5231.398466603618,468.75,2,resolution_limited; multiple_prominent_peaks; near_known_line_grid,3187,V2,2025-03-25T07:05:37.465444000,psp_fld_l2_tds_wf_20250325_v00.cdf,48,-0.4346206745635478,False,False
45937.5,899.9698438394989,0.01959118027405712,45287.49389743151,46187.46374127101,0.32510416015438287,3.30584215767676e-08,4722.694826373589,468.75,2,resolution_limited; multiple_prominent_peaks,3187,V4,2025-03-25T07:05:37.465444000,psp_fld_l2_tds_wf_20250325_v00.cdf,48,-0.4346206745635478,False,False
750000.0,624.1740581780905,0.0008322320775707873,749688.0037463981,750312.1778045762,0.2956804984495353,2.2836992045275597e-08,6174.307101639402,468.75,1,resolution_limited; near_known_line_grid,3187,V1V2,2025-03-25T07:05:37.465444000,psp_fld_l2_tds_wf_20250325_v00.cdf,48,-0.4346206745635478,False,False
45937.5,893.0210064898201,0.019439913066445064,45294.24594789422,46187.26695438404,0.34179776195376155,5.9164692797598174e-08,8540.286687709724,468.75,2,resolution_limited; multiple_prominent_peaks,3187,V3V4,2025-03-25T07:05:37.465444000,psp_fld_l2_tds_wf_20250325_v00.cdf,48,-0.4346206745635478,False,False
150000.0,624.8894864057947,0.0041659299093719645,149687.93587074886,150312.82535715465,0.6276411152011141,2.733189835109158e-09,18079.223194859922,468.75,1,resolution_limited; near_known_line_grid,3187,SCM5,2025-03-25T07:05:37.465444000,psp_fld_l2_tds_wf_20250325_v00.cdf,48,-0.4346206745635478,False,False
750000.0,625.5725709801773,0.000834096761306903,749686.9725858838,750312.545156864,0.16303913125731043,8.610664738637799e-09,5007.925761745163,468.75,3,resolution_limited; multiple_prominent_peaks; near_known_line_grid,3188,V2,2025-03-25T07:07:41.898132000,psp_fld_l2_tds_wf_20250325_v00.cdf,49,-0.3556156641371479,False,False
59062.5,637.5909105258834,0.010795190019485855,58770.53787318816,59408.12878371404,0.23666060817705872,2.1793555164180697e-08,5667.939643488684,468.75,2,resolution_limited; multiple_prominent_peaks,3188,V4,2025-03-25T07:07:41.898132000,psp_fld_l2_tds_wf_20250325_v00.cdf,49,-0.3556156641371479,False,False
750000.0,626.075855123694,0.000834767806831592,749687.2814131823,750313.357268306,0.31146243725571277,2.2507619988854023e-08,6252.076861875006,468.75,1,resolution_limited; near_known_line_grid,3188,V1V2,2025-03-25T07:07:41.898132000,psp_fld_l2_tds_wf_20250325_v00.cdf,49,-0.3556156641371479,False,False
59062.5,637.3712278869498,0.010791470525070049,58771.447435992246,59408.818663879196,0.20071414113411115,4.628620274435511e-08,5513.647393002481,468.75,2,resolution_limited; multiple_prominent_peaks,3188,V3V4,2025-03-25T07:07:41.898132000,psp_fld_l2_tds_wf_20250325_v00.cdf,49,-0.3556156641371479,False,False
150000.0,625.1039609751606,0.004167359739834404,149687.13940329535,150312.24336427051,0.5142664524557796,2.8869550843629366e-09,12123.391810749748,468.75,1,resolution_limited; near_known_line_grid,3188,SCM5,2025-03-25T07:07:41.898132000,psp_fld_l2_tds_wf_20250325_v00.cdf,49,-0.3556156641371479,False,False
52500.0,931.1280673121,0.017735772710706667,52237.795418349575,53168.923485661675,0.3775662300812095,2.048635412519435e-08,5102.914664637248,468.75,3,resolution_limited; multiple_prominent_peaks,3189,V2,2025-03-25T07:07:42.108612000,psp_fld_l2_tds_wf_20250325_v00.cdf,50,-0.3588202591270469,False,False
52500.0,901.1420062946854,0.017164609643708292,52243.69348987856,53144.83549617325,0.33123288043285776,2.16492301893569e-08,8085.623451890617,468.75,2,resolution_limited; multiple_prominent_peaks,3189,V4,2025-03-25T07:07:42.108612000,psp_fld_l2_tds_wf_20250325_v00.cdf,50,-0.3588202591270469,False,False
52500.0,921.2439746762102,0.01754750427954686,52245.60344065488,53166.84741533109,0.42925269583044956,3.872306645363962e-08,5555.434668528333,468.75,2,resolution_limited; multiple_prominent_peaks,3189,V1V2,2025-03-25T07:07:42.108612000,psp_fld_l2_tds_wf_20250325_v00.cdf,50,-0.3588202591270469,False,False
13593.75,634.169501839222,0.046651549560586446,13259.592855809842,13893.762357649064,0.2484006511937185,1.298347145712665e-07,4051.622892205522,468.75,2,resolution_limited; multiple_prominent_peaks,3189,V3V4,2025-03-25T07:07:42.108612000,psp_fld_l2_tds_wf_20250325_v00.cdf,50,-0.3588202591270469,False,False
150000.0,625.3156543126388,0.004168771028750925,149687.8592052652,150313.17485957785,0.6295800761324802,2.8577444318206235e-09,26210.6143547136,468.75,1,resolution_limited; near_known_line_grid,3189,SCM5,2025-03-25T07:07:42.108612000,psp_fld_l2_tds_wf_20250325_v00.cdf,50,-0.3588202591270469,False,False
750000.0,624.5780163811287,0.0008327706885081716,749688.4501281016,750313.0281444828,0.09116517912812734,8.690746796777642e-09,4872.796743249868,468.75,3,resolution_limited; multiple_prominent_peaks; near_known_line_grid,3190,V2,2025-03-25T07:13:27.701119000,psp_fld_l2_tds_wf_20250325_v00.cdf,51,0.08894544723929358,False,False
